Time,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean wave direction,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Significant height of combined wind waves and swell,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition
27/07/2022 18:19,15.2772639,216.7448774,10.4253573,6.767659962,224.160473,347.3841153,146.5711051,171.3904176,9.302847151,11.59412489,8.591810331,22.30166634,4.7342724,3.937451036,2.6266622,2.805600722,2.771542816,0.079845545
27/07/2022 19:19,265.0639656,224.2599419,10.43284341,7.113241701,232.9994351,339.0889984,162.7603415,247.5242593,9.35217808,11.49189193,8.912268326,12.35907031,4.913942108,4.034619344,2.804452859,2.782796785,2.624498139,1.288525654
27/07/2022 20:19,239.1239435,231.2860877,10.14315334,6.215823371,234.7353655,172.076983,338.1391579,250.7269456,9.274298188,8.867225477,11.30133792,11.74113889,4.538349386,4.004856079,2.135081652,2.761169826,2.579953441,1.335223319
27/07/2022 21:19,232.6197109,238.3232205,9.870477165,5.479433366,234.2794091,195.5724895,334.606861,73.51346695,9.233364013,9.351183136,11.05160169,9.400248499,4.299496441,3.97538461,1.637657387,3.184734564,2.300150738,0.378529939
27/07/2022 22:19,238.343875,242.6905277,9.879324395,5.496758044,239.4926938,199.5772181,330.3219596,73.51896041,9.262542732,9.391581646,10.80274949,9.473180318,4.252149852,3.94153619,1.594803463,3.08630983,2.377986028,0.332028648
27/07/2022 23:19,237.893413,247.5357666,9.686726999,5.053063918,240.0035847,191.1887125,331.6513777,247.2440929,9.158213065,8.587733746,10.83059618,12.13629675,3.96047366,3.727795093,1.33767992,2.727478848,2.182488041,1.238371811
28/07/2022 00:19,242.2112565,247.4039234,9.745935386,5.022608958,243.0634367,211.1354472,320.6095165,65.30623991,9.266741109,9.593574196,10.17420981,9.523127564,4.014710238,3.80541302,1.278534422,3.112497577,2.196505132,0.34306485
28/07/2022 01:19,241.9310911,249.793582,9.59076858,4.71003529,243.0854105,210.8442941,321.2192909,65.47104366,9.158842822,9.407658604,10.02083198,9.510751255,3.759603987,3.589045753,1.117743667,2.944778299,2.065094903,0.331557351
28/07/2022 02:19,245.9962365,253.3148952,9.581240793,4.605357761,246.930826,214.5084285,320.010729,70.98647603,9.185502515,9.410956442,9.9735368,9.398922466,3.727980705,3.576206697,1.050275299,2.911528687,2.08591837,0.341690234
28/07/2022 03:19,244.8590945,256.2484072,9.463731428,3.917476855,245.5794371,215.9861679,319.1592422,65.2018642,9.231474743,9.335930638,9.69374382,9.419254973,3.582230942,3.506467281,0.732412517,2.85827046,1.977622863,0.30528255
28/07/2022 04:19,247.8310453,261.8792121,9.483467557,3.878086008,248.600835,218.6614804,316.939883,54.03915647,9.278286646,9.363137797,9.726452636,8.955143395,3.553257656,3.487500494,0.678756571,2.824579483,1.967312214,0.422439098
28/07/2022 05:19,247.7816044,266.2465193,9.367319304,3.765749147,248.7436647,217.7660473,317.6540332,54.41271165,9.175006573,9.246889024,9.604457593,8.909174248,3.367051293,3.308629105,0.622621472,2.672455155,1.874920715,0.416312239
28/07/2022 06:19,250.1273031,270.61932,9.403615633,3.811705136,251.210224,219.924975,317.0167915,53.9952088,9.204185293,9.295119898,9.620812001,8.857016947,3.350267987,3.289808216,0.630944342,2.643913453,1.881592311,0.408967862
28/07/2022 07:19,251.2150042,269.6030283,9.929231848,3.410866792,251.6387132,224.429608,314.3249944,52.26476936,9.827644269,10.00910173,9.810876742,8.054324923,3.721974048,3.692633588,0.460236976,3.023782906,2.073383856,0.419375668
28/07/2022 08:19,250.687634,271.1576798,9.818528044,3.469223603,251.2596651,223.1551265,315.0061839,53.07230776,9.702532636,9.899036398,9.686229633,7.972994894,3.542127674,3.508947553,0.472455656,2.869304624,1.979981508,0.415683843
28/07/2022 09:19,251.8687235,271.5037683,9.847565107,3.47888895,252.3968094,224.5779313,314.3634487,52.78664792,9.735070058,9.939434907,9.665455115,7.916859494,3.520221043,3.488229986,0.459705729,2.844882343,1.975331608,0.410263929
28/07/2022 10:19,252.0115529,267.6418602,9.956227242,3.093916364,252.1825648,243.9863074,40.56374338,79.78699659,9.899016678,10.11999151,7.676405496,13.17811674,3.529407695,3.514783487,0.31998777,3.440727147,0.535479836,0.196609346
28/07/2022 11:19,251.4182614,267.8615989,9.864125308,3.402478001,251.7430887,225.2975739,313.3746253,54.62695653,9.770336424,10.01404848,9.519149465,7.741381117,3.381184603,3.356629665,0.404456042,2.728214459,1.866362202,0.409164236
28/07/2022 12:19,252.1598758,269.4766786,9.885676253,3.337373684,252.490198,244.1181503,47.96343847,73.92547634,9.787759688,10.06557719,6.990846394,9.639818475,3.357334642,3.331972842,0.405695618,3.279039878,0.332568964,0.2223343
28/07/2022 13:19,251.8961907,260.1213022,9.966889289,2.706755398,251.9738137,245.3486842,34.41655792,74.81541662,9.923157345,10.10886131,6.766304792,10.66130596,3.35645131,3.346124983,0.252696485,3.256530185,0.419097546,0.356614635
28/07/2022 14:19,251.3138861,257.6382546,9.88204662,3.128748086,251.4299621,244.6015744,73.23336974,32.10377656,9.793847335,10.03837003,10.2581919,6.617347076,3.23154818,3.209855915,0.359300047,3.117352609,0.387491701,0.382693062
28/07/2022 15:19,251.775335,253.8148008,9.891574406,3.018234875,251.8254905,245.5079944,73.06307238,30.46123246,9.813369788,10.0379578,10.00712964,6.548393356,3.203634892,3.184907295,0.335216851,3.092047595,0.414582425,0.358656921
28/07/2022 16:19,250.0119409,241.0040329,9.904504974,3.227772299,249.8643286,245.7606934,6.361440751,73.52994733,9.805392872,10.16203894,6.787079311,9.57307481,3.120425028,3.096930584,0.375768704,3.059827839,0.561627102,0.485907077
28/07/2022 17:19,250.3690145,235.2633587,9.959856875,3.613839075,249.9247566,246.3814538,71.40953992,3.570752964,9.799725063,10.20655975,9.18101103,6.836584545,3.094985069,3.055057755,0.486799325,3.017603775,0.522608373,0.509354097
28/07/2022 18:19,250.9073715,229.7973578,10.03267639,4.13321469,249.7819269,247.2439262,71.91493854,3.691609051,9.766557885,10.29106684,9.158910478,6.783101211,3.066365116,2.995968919,0.647058834,2.957430806,0.529347359,0.479740943
28/07/2022 19:19,249.2428593,220.5133966,10.14043111,4.456547894,246.4254285,246.9088254,351.9991659,74.13422776,9.667056351,10.35743582,7.138036066,9.13371585,3.013011869,2.884210775,0.868234664,2.809131654,0.570118225,0.524357047
28/07/2022 20:19,249.0670692,216.1900371,10.17332466,4.564325629,244.8268344,248.7051852,74.9308499,3.817958597,9.553490255,10.37145163,8.938788987,6.856917053,3.011245205,2.839565877,1.000515164,2.785739229,0.532582072,0.392590296
28/07/2022 21:19,248.8033841,219.4201964,10.12273665,4.776963258,243.2117599,249.1062074,75.78783018,3.84542589,9.26842046,10.38340629,8.815467911,6.923660718,2.95930529,2.712196609,1.183264129,2.643619209,0.533188581,0.375780708
28/07/2022 22:19,243.2330363,216.4097758,10.18988486,5.862947032,232.8730857,250.7212831,96.63552348,145.038297,8.884059051,11.05451623,7.085436753,6.032124477,3.163708291,2.641435904,1.740542221,2.432793134,0.876472533,0.685776226
28/07/2022 23:19,241.8102354,221.7494269,10.07827365,6.049141731,232.3292341,253.4789975,96.60805616,147.4444318,8.617042277,11.12541973,7.267545296,6.006929849,3.149221647,2.500643987,1.90770794,2.21328685,0.840688517,0.720652195
29/07/2022 00:19,226.6977829,219.8816477,9.937625374,6.708391326,222.3860884,253.7976179,67.58608945,123.8555209,8.343518019,11.46633369,7.830225333,25.00633181,3.462274471,2.459646548,2.435590366,2.367323766,0.671135626,0.020501414
29/07/2022 01:19,225.1596198,223.4029609,9.849833628,6.520372977,224.1275123,250.8036849,133.9691002,13.74463816,8.22491387,11.23424837,7.072618434,7.679057562,3.403974566,2.359414374,2.426205003,2.058514323,1.254866603,0.359599515
29/07/2022 02:19,221.0395401,223.0458854,9.821023417,6.769118883,222.5618788,251.9682974,136.6883645,13.50292598,8.15018276,11.34637485,7.282573671,7.722816653,3.521634374,2.023264553,2.788161285,1.968328431,1.287078957,0.348249115
29/07/2022 03:19,210.0966083,225.3751159,9.685819591,6.993610239,221.0292061,249.6610463,82.13278032,84.15429612,8.135068603,11.31586985,7.257821054,12.07485722,3.637880852,2.34205247,2.77789051,2.276990751,0.619043264,0.231249666
29/07/2022 04:19,207.2290327,226.4573292,9.638634363,7.132025299,221.0621668,250.0730554,79.72114992,83.11603246,8.13926698,11.3706964,7.279479594,12.05187265,3.761193984,2.359852069,2.924160514,2.308769141,0.567961749,0.22771494
29/07/2022 05:19,204.658103,230.3576916,9.62275472,7.060720571,220.9632847,142.4727546,70.00321331,80.59453499,8.221135331,23.20416195,7.005432758,10.14326903,3.791933934,2.217017575,2.973920649,2.489140926,0.414312866,0.3128233
29/07/2022 06:19,202.6365172,231.747539,9.267958103,6.992516049,221.8037826,164.6113778,81.58892745,2.922524857,7.951179693,8.133868854,9.718938449,7.34666527,3.586824268,1.620439181,3.074503412,2.311123096,0.296245829,0.227047269
29/07/2022 07:19,200.4391413,234.9117767,9.335560016,7.102482164,222.4245425,83.68180041,83.24245991,146.0710672,8.064325952,9.6949827,6.174452028,24.01401705,3.635584189,0.429179071,3.608937884,0.294225214,0.239975295,0.018419853
29/07/2022 08:19,202.3178977,236.839984,9.424939726,7.124913063,224.0011629,119.1859993,82.7645286,148.2519702,8.118485014,6.63871176,9.728662691,24.00694488,3.72921737,0.507380592,3.694645732,0.414865396,0.290045962,0.018184204
29/07/2022 09:19,201.2301966,241.3116672,9.313555367,7.073486123,226.5775912,119.7023841,83.70940429,148.4552282,8.025700884,6.720333239,9.700815997,24.01401705,3.608907566,0.481410684,3.5767089,0.383822618,0.289574233,0.017084512
29/07/2022 10:19,210.2669049,243.2783288,9.531560193,6.741946493,225.5722898,120.5758434,83.72039121,149.4440507,8.357162744,6.661796623,9.660150982,24.02197325,3.741760683,0.452085114,3.714301871,0.351308617,0.288900334,0.01665249
29/07/2022 11:19,211.1403618,251.0351059,9.37684709,6.414418893,227.5114779,137.1056492,83.76433892,149.8121125,8.251783482,7.244277178,9.669875225,24.12982394,3.598837582,1.458200205,3.047055651,0.591559127,0.283306976,0.015395698
29/07/2022 12:19,210.2284508,255.1002723,9.310833142,6.448885884,230.0549455,137.1935444,83.7972997,150.009877,8.134858684,7.374953991,9.673411313,24.14043221,3.490364425,1.560474955,2.887858637,0.564930014,0.278320126,0.014570928
29/07/2022 13:19,209.7340412,254.3256933,9.287013676,6.599701767,232.7632167,206.8066048,84.4565153,17.72190213,8.010586727,9.470317517,9.605341615,6.920566641,3.423054535,2.479488725,2.359622046,2.435588455,0.277444058,0.085893855
29/07/2022 14:19,214.2002077,251.9470216,9.22462936,6.489370921,234.8177672,277.1722684,121.5813404,84.48390363,7.916962921,27.55771973,7.237488546,9.60313156,3.36669796,2.285152109,2.404600958,2.461187713,0.285867791,0.273077264
29/07/2022 15:19,221.3911202,250.6395761,9.049272721,6.146342293,236.009846,223.0232836,84.52793032,64.15261362,7.869101424,9.129403562,9.588987207,6.031682466,3.294441411,2.512024059,2.108165138,2.622286494,0.269559444,0.110597666
29/07/2022 16:19,229.3126602,246.9809263,8.827184558,5.578275214,236.4987631,232.6588035,84.57187803,61.69703765,7.863223696,8.791375214,9.576610898,5.965380812,3.194801573,2.651794688,1.752406737,2.73100978,0.267133409,0.10698439
29/07/2022 17:19,235.0587981,239.2845774,8.680864981,5.078777388,236.4218548,235.7406316,84.64878652,9.135626453,7.946981316,8.66317178,9.645122607,5.815097063,3.148161649,2.799589727,1.426044003,2.79059426,0.271244191,0.175950833
29/07/2022 18:19,236.7837382,232.3133663,8.566758397,4.750155598,235.9878722,236.5371826,84.70372115,9.135626453,7.959786366,8.610406379,9.631420265,5.796974611,3.037038497,2.782957314,1.213368125,2.726007626,0.271176801,0.173515799
29/07/2022 19:19,236.119032,235.72481,8.762304869,5.026985718,236.0867543,236.6635321,86.51656404,0.428494685,8.062016844,8.902677231,9.529315718,5.485356838,3.195508239,2.874581484,1.386554643,2.821784161,0.278724465,0.167585313
29/07/2022 20:19,236.3827171,231.2091792,8.668161266,4.711129481,235.4824748,237.4710699,86.60995292,0.813036782,8.087626944,8.779420553,9.521801531,5.524695819,3.07007511,2.832562756,1.177420412,2.788387428,0.278859245,0.161301355
29/07/2022 21:19,234.7346852,230.5334826,8.690846472,4.445058897,234.1640466,235.4384916,86.28583859,1.49422564,8.20665093,8.760457987,9.481578528,5.626358355,3.01248187,2.834751231,1.017515068,2.79324246,0.289506843,0.158630673
29/07/2022 22:19,233.7513595,234.4008842,8.716480754,4.490650155,233.8674003,236.9272179,86.46162941,1.713963981,8.198464095,8.779008323,9.481578528,5.659951193,2.922382017,2.736561635,1.023712949,2.69584758,0.288361216,0.151836143
29/07/2022 23:19,233.3173777,237.2574876,8.831721599,4.605357761,233.9278282,233.1037733,87.0768973,359.7171628,8.261019912,8.913395203,9.444449601,5.594533561,3.032445171,2.820307294,1.114024938,2.805894967,0.296919728,0.155842166
30/07/2022 00:19,233.1800417,235.301813,8.849869763,4.657331796,233.5213129,233.2136424,87.10436462,0.219743261,8.249054537,8.950495875,9.451521778,5.592323506,2.941815319,2.723138986,1.113847855,2.699967001,0.293685015,0.151364846
30/07/2022 01:19,232.833955,232.9451151,8.882309607,4.536970874,232.840125,232.9499566,89.66981199,0.313132056,8.341628749,8.955030402,9.590755251,5.646690862,2.902948715,2.716281763,1.023712949,2.692610893,0.308780343,0.154310452
30/07/2022 02:19,232.7900075,229.5831126,8.891156838,4.510892674,232.2688061,235.1693123,86.55501829,0.862477909,8.301744168,8.961626077,9.48246255,5.665255326,2.842528813,2.644353871,1.042660759,2.62140376,0.29125898,0.148851263
30/07/2022 03:19,232.2077029,231.8519149,8.983258772,4.548824601,232.1589371,232.1753794,92.92194227,359.6018002,8.405863916,9.03788857,9.516497399,5.399606699,2.88563541,2.691187245,1.0412441,2.68231234,0.317473636,0.144648866
30/07/2022 04:19,232.6361912,225.2103119,9.01501806,4.654413955,231.2689981,232.6917642,92.68572335,343.7147181,8.353594123,9.041186408,9.540365994,5.529999951,2.834932159,2.610067757,1.103754163,2.606397299,0.316597567,0.24959097
30/07/2022 05:19,232.7515534,220.9473806,9.048138461,4.642924958,230.5987971,232.9609435,91.27939674,344.3849201,8.376265359,9.100547483,9.569980733,5.570222955,2.832635496,2.607441586,1.105702068,2.580798041,0.324145232,0.24959097
30/07/2022 06:19,232.471388,223.6501669,9.08670331,4.519281465,231.0217928,232.7851529,90.37846876,346.4614474,8.448267523,9.165679775,9.554510347,5.432757526,2.931038669,2.71832434,1.095785458,2.708794332,0.362894402,0.270760054
30/07/2022 07:19,232.0703669,216.5910603,9.071731074,4.409862445,229.7033647,232.7027511,90.14224984,347.0986886,8.454145251,9.140121534,9.559372468,5.508341411,2.862315448,2.665946829,1.041421182,2.652005173,0.365859556,0.257681566
30/07/2022 08:19,231.5759573,215.8933898,9.110295924,4.381960595,229.2693821,232.2358074,89.10947873,348.6093897,8.512292772,9.189589097,9.557604424,5.555636591,2.854188795,2.667551711,1.014858833,2.639205544,0.382707021,0.264711744
30/07/2022 09:19,230.5047366,213.3059663,9.064698661,4.105130475,228.5387531,231.2579725,91.08712553,341.7755273,8.567921266,9.114563293,9.502353046,5.341261243,2.817618854,2.672804052,0.891786614,2.636410222,0.382841801,0.215814694
30/07/2022 10:19,229.3511143,213.4323161,8.998684712,3.510620466,228.3739496,229.8901022,90.3125472,352.6196144,8.699540384,9.029231746,9.490418748,5.583483286,2.786348905,2.709570438,0.650423398,2.663627824,0.396117603,0.258074313
30/07/2022 11:19,228.2139723,213.6850156,9.033166225,3.465941032,227.3961154,228.8353589,90.3125472,339.2595233,8.753909365,9.074577013,9.490418748,5.270097468,2.729462331,2.660110894,0.611111121,2.620226783,0.395039366,0.182431165
30/07/2022 12:19,227.9502872,214.6573595,9.156120039,3.627516452,227.0610149,228.6266076,89.75221394,338.9463961,8.838506661,9.216796257,9.475390373,5.298386174,2.722749009,2.642894888,0.652017139,2.594921769,0.401778352,0.180310329
30/07/2022 13:19,227.324035,214.9485133,9.188559884,3.442598308,226.6709799,227.8190697,98.06382394,14.57964385,8.914077446,9.208551663,9.416602907,5.838523648,2.664979103,2.600730262,0.582600866,2.562554891,0.319360552,0.181881319
30/07/2022 14:19,227.0768303,214.7946962,9.300397947,3.606362108,226.2974253,227.6267988,97.23431098,355.0477231,8.973904317,9.360664419,9.393176322,5.543260282,2.663565772,2.585994527,0.637496388,2.566380067,0.306556478,0.259566753
30/07/2022 15:19,226.5384732,209.9988985,9.391365622,3.746965549,225.2207089,227.1049206,97.28375215,355.0971642,8.987339123,9.438163601,9.402900565,5.549448437,2.637949147,2.541495528,0.705496002,2.523126148,0.300154441,0.2487662
30/07/2022 16:19,226.4725519,208.0487173,9.512731472,3.992793614,224.6219228,227.0444926,96.81131431,352.1746443,9.012949223,9.575023859,9.402458554,5.536630117,2.649785794,2.526613895,0.796870485,2.5022348,0.29098942,0.241814571
30/07/2022 17:19,225.9287014,204.4230283,9.911310535,3.762101847,224.3142896,226.132579,353.0044697,102.4090588,9.480228577,9.97571112,5.709456428,9.915633355,2.834755493,2.733205973,0.749235338,2.715267707,0.246916451,0.21263344
30/07/2022 18:19,225.6045884,199.6876587,9.915847576,3.592502366,224.0945515,225.6711288,349.653457,102.7441598,9.562936603,9.968290986,5.678073645,9.931987763,2.822918845,2.742543468,0.664767067,2.724977771,0.232562411,0.190325388
30/07/2022 19:19,224.7805725,196.4574994,9.941935563,3.599796967,223.0507959,224.8910582,349.5161205,102.9089635,9.566925061,9.997147064,5.680725711,9.923147543,2.79977555,2.715260474,0.678933653,2.70055549,0.220364846,0.185730243
30/07/2022 20:19,226.0935046,189.6730662,9.904958678,2.683595039,225.5448225,227.5883446,344.2753565,173.9393823,9.783351393,9.872653697,5.484914827,27.58458213,2.624522502,2.600730262,0.329018969,2.510620764,0.146909897,0.002277935
30/07/2022 21:19,225.4397852,182.1470147,9.922426286,2.657881569,224.8141936,226.9840646,344.2094349,173.3735561,9.795526686,9.875127075,5.467234386,27.57750995,2.595549216,2.571112895,0.325654405,2.478401007,0.139497012,0.002277935
